"Ticker","Date","Open","High","Low","Close"
"AMGN","9-19-16",173.25,173.5,171.18,171.38
"AMGN","9-20-16",172.94,174.26,172.459,173.38
"AMGN","9-21-16",174.24,174.25,171.61,173.85
"AMGN","9-22-16",174.6,175.73,173.75,175.62
"AMGN","9-23-16",176.27,176.85,174.61,174.8
"AMGN","9-26-16",174.22,174.45,172.83,173.53
"AMGN","9-27-16",170.24,171.98,169.5,171.63
"AMGN","9-28-16",172.22,172.22,169.05,169.71
"AMGN","9-29-16",170.39,170.39,165.33,165.45
"AMGN","9-30-16",166.38,167.72,165.265,166.81
"AMGN","10-3-16",166.05,167.58,164.44,167.34
"AMGN","10-4-16",167.34,168.69,167.14,167.55
"AMGN","10-5-16",167.55,168.39,166.92,167.24
"AMGN","10-6-16",166.33,167.79,165.79,166.9
"AMGN","10-7-16",167.94,168.1499,166.3,167.5
"AMGN","10-10-16",168.2,168.59,167.67,168.31
"AMGN","10-11-16",167.82,167.82,163.51,164.32
"AMGN","10-12-16",164.32,165.59,163.611,163.88
"AMGN","10-13-16",162.85,165.09,162.51,164.29
"AMGN","10-14-16",165.05,165.25,161.84,161.9
"AMGN","10-17-16",162.2,163.45,161.14,162.62
"AMGN","10-18-16",163.74,163.86,162.75,162.8
"AMGN","10-19-16",163.42,163.61,161.02,161.08
"AMGN","10-20-16",161,163.35,161,161.5
"AMGN","10-21-16",160.69,161.22,158.35,158.51
"AMGN","10-24-16",159.36,159.7,158.24,158.76
"AMGN","10-25-16",158.84,159.27,157.7962,157.895
"AMGN","10-26-16",158.68,160.05,158.03,158.99
"AMGN","10-27-16",159.71,161.6,159.64,160.57
"AMGN","10-28-16",151.69,151.76,142.64,145.18
"AMGN","10-31-16",146.55,146.68,140.94,141.16
"AMGN","11-1-16",141.17,142.41,139.31,140.76
"AMGN","11-2-16",140.31,140.61,138.64,138.7
"AMGN","11-3-16",139.7,139.77,135,135.22
"AMGN","11-4-16",133.71,137.6102,133.64,135.4
"AMGN","11-7-16",137.85,140.23,137.16,139.21
"AMGN","11-8-16",139.55,140,137.35,138.45
"AMGN","11-9-16",146.75,152.85,142.75,146.42
"AMGN","11-10-16",150.4,152.23,148.76,151.57
"AMGN","11-11-16",150.05,150.84,146.8,149.04
"AMGN","11-14-16",148.47,149.15,146.01,146.42
"AMGN","11-15-16",146.87,148.46,145.01,147.06
"AMGN","11-16-16",147.57,148.5,146.4433,147.23
"AMGN","11-17-16",147.73,148.45,146.51,147.36
"AMGN","11-18-16",147.05,148.35,144.9,145.23
"AMGN","11-21-16",145.99,146.17,145.11,145.55
"AMGN","11-22-16",146.82,146.95,142.82,144.33
"AMGN","11-23-16",142.94,145.17,142.84,145.03
"AMGN","11-25-16",145.22,146,144.76,145.43
"AMGN","11-28-16",145.25,145.9199,144.5,145.07
"AMGN","11-29-16",145.36,146.79,145.31,146
"AMGN","11-30-16",145.7,146.32,144.07,144.07
"AMGN","12-1-16",144.24,144.24,142.14,142.39
"AMGN","12-2-16",142.29,144.91,141.5,144.01
"AMGN","12-5-16",145.45,146.37,143.72,145.29
"AMGN","12-6-16",145.8,145.99,144.28,145.11
"AMGN","12-7-16",143.52,143.88,139.66,141.19
"AMGN","12-8-16",140.83,141.0981,138.83,140.59
"AMGN","12-9-16",141.5,144.58,141,143.45
"AMGN","12-12-16",142.92,146.04,142.79,145.76
"AMGN","12-13-16",146.81,149.97,146.55,148.37
"AMGN","12-14-16",148.16,149.55,147.42,148.69
"AMGN","12-15-16",149.18,150.47,148.78,150.39
"AMGN","12-16-16",150.92,151.21,148.81,149.37
"AMGN","12-19-16",149.75,150.35,147.21,147.74
"AMGN","12-20-16",146.82,147.99,146.47,147.22
"AMGN","12-21-16",147.07,147.625,145.7,146.17
"AMGN","12-22-16",146.31,146.61,145.12,146.36
"AMGN","12-23-16",146.35,147.73,146.24,147.55
"AMGN","12-27-16",147.77,150.11,147.77,148.36
"AMGN","12-28-16",148.63,149.15,147.36,147.67
"AMGN","12-29-16",147.37,148.6931,147.37,147.78
"AMGN","12-30-16",147.63,148.75,145.62,146.21
"AMGN","1-3-17",147.86,151,147.12,150.73
"AMGN","1-4-17",152.09,153.72,151.77,152.87
"AMGN","1-5-17",152.72,153.4,151.51,152.98
"AMGN","1-6-17",159.88,161,156.67,156.78
"AMGN","1-9-17",157.01,158.945,156.63,158.84
"AMGN","1-10-17",158.49,159.13,157.24,158.76
"AMGN","1-11-17",159.16,159.16,154.5,156.62
"AMGN","1-12-17",155.44,156.15,154.56,155.36
"AMGN","1-13-17",155.28,157.21,154.89,156.12
"AMGN","1-17-17",155.14,156.12,153.53,154.8
"AMGN","1-18-17",155.69,155.94,154.51,155.77
"AMGN","1-19-17",155.13,155.6915,153.254,153.8
"AMGN","1-20-17",154.71,155.35,153.82,154.67
"AMGN","1-23-17",154.21,154.55,152.4,152.72
"AMGN","1-24-17",152.82,153,150.375,151.85
"AMGN","1-25-17",152.53,154.82,151.77,154.1
"AMGN","1-26-17",155,155.8,152.9,152.98
"AMGN","1-27-17",153.23,157.5,152.7601,157.16
"AMGN","1-30-17",157.105,157.18,153.77,154.43
"AMGN","1-31-17",153.7,156.96,153.15,156.68
"AMGN","2-1-17",158.59,159.75,157.05,159.67
"AMGN","2-2-17",159.73,159.94,156.91,159.58
"AMGN","2-3-17",166.1,167.85,164.86,167.53
"AMGN","2-6-17",166.18,166.89,165.13,166.58
"AMGN","2-7-17",167,167.72,165.6,166.82
"AMGN","2-8-17",166.5,168.35,166.32,168.12
"AMGN","2-9-17",165.75,167.79,165.5,167.47
"AMGN","2-10-17",167.8,168.31,167.03,167.89
"AMGN","2-13-17",167.72,168.26,166.68,167.66
"AMGN","2-14-17",167.07,168.07,165.57,168.05
"AMGN","2-15-17",167.32,172,167,171.79
"AMGN","2-16-17",171.56,172.17,170.3001,172.11
"AMGN","2-17-17",171.35,173.36,168.89,173.29
"AMGN","2-21-17",172.85,173.5,171.86,173.14
"AMGN","2-22-17",172.33,174.7,171.8901,172.61
"AMGN","2-23-17",172.75,174.01,171.89,174.01
"AMGN","2-24-17",173.29,174.72,172.48,174.56
"AMGN","2-27-17",174.21,176.27,173.71,176.13
"AMGN","2-28-17",175.46,178.25,175.42,176.53
"AMGN","3-1-17",178,179.68,175.76,178.24
"AMGN","3-2-17",177.72,178.86,176.82,178.07
"AMGN","3-3-17",178.46,180.53,177.55,180.2
"AMGN","3-6-17",179.55,180.34,178.16,179.46
"AMGN","3-7-17",177.4,178.59,176.28,177.38
"AMGN","3-8-17",177.25,178.76,177.14,177.78
"AMGN","3-9-17",178.05,179.12,177.07,178.92
"AMGN","3-10-17",179.47,181.93,179.11,181.44
"AMGN","3-13-17",181.93,182,180.32,181.05
"AMGN","3-14-17",180.42,181.56,179.63,180.12
"AMGN","3-15-17",180.31,184.21,180.31,182.6
"AMGN","3-16-17",181.6,181.84,178.02,180.11
"AMGN","3-17-17",167.37,171.59,165.95,168.61
"AMGN","3-20-17",169.63,169.71,167.76,169.24
"AMGN","3-21-17",170.05,170.21,166.49,166.85
"AMGN","3-22-17",167.93,167.98,166.59,167.45
"AMGN","3-23-17",167.48,168.02,165.57,166.04
"AMGN","3-24-17",166.69,166.925,165.08,165.74
"AMGN","3-27-17",164.77,166.61,163,164.91
"AMGN","3-28-17",164.11,166.26,163.73,164.71
"AMGN","3-29-17",164.47,165.22,162.94,163.06
"AMGN","3-30-17",164.07,164.8,163.21,164.38
"AMGN","3-31-17",164.32,165.48,163.85,164.07
"AMGN","4-3-17",164.63,165.02,163.52,163.89
"AMGN","4-4-17",163.78,164.49,163.12,164.36
"AMGN","4-5-17",163.27,164.76,161.68,162.24
"AMGN","4-6-17",162.2,163.45,161.61,162.25
"AMGN","4-7-17",162.91,164.24,162.25,163.38
"AMGN","4-10-17",163.85,164.24,162.62,162.79
"AMGN","4-11-17",162.89,163.4,161.56,163.11
"AMGN","4-12-17",164.08,164.1,162.16,163.05
"AMGN","4-13-17",163.28,163.63,161.33,161.61
"AMGN","4-17-17",161.34,162.52,161.26,162.11
"AMGN","4-18-17",161.93,161.93,160.28,161.25
"AMGN","4-19-17",162.1,162.64,161.13,161.26
"AMGN","4-20-17",161.05,162.77,161.01,162.04
"AMGN","4-21-17",162.15,162.73,160.25,160.41
"AMGN","4-24-17",162.5,163.6,161.9,163.14
"AMGN","4-25-17",163.52,165.3,163.4,164.7
"AMGN","4-26-17",165.61,165.61,164.3397,164.61
"AMGN","4-27-17",160.13,163.4327,160,162.72
"AMGN","4-28-17",162.39,163.48,161.53,163.32
"AMGN","5-1-17",163.68,164.44,162.45,162.6
"AMGN","5-2-17",163.91,163.94,162.41,163.49
"AMGN","5-3-17",163.82,164.08,163,163.81
"AMGN","5-4-17",164.17,164.82,163.52,164.29
"AMGN","5-5-17",164.81,164.81,162.42,163.81
"AMGN","5-8-17",163.73,163.81,162.47,163.03
"AMGN","5-9-17",163.17,164.08,162.83,163.22
"AMGN","5-10-17",163.25,163.48,159.7001,160.51
"AMGN","5-11-17",159.86,160.52,158.29,160.08
"AMGN","5-12-17",160.49,160.62,159.46,160.22
"AMGN","5-15-17",158.88,160.15,158.71,159.97
"AMGN","5-16-17",160.21,160.49,159.4575,159.99
"AMGN","5-17-17",158.77,159.285,156.93,157.06
"AMGN","5-18-17",157.37,158.79,156.29,157.96
"AMGN","5-19-17",157.59,158.58,156.35,156.51
"AMGN","5-22-17",153.59,154.605,152.45,153.02
"AMGN","5-23-17",152.65,154.57,152.16,154.07
"AMGN","5-24-17",154.77,154.99,153.79,154.6
"AMGN","5-25-17",155.19,156.04,154.62,155.43
"AMGN","5-26-17",155.6,156.13,154.79,155.01
"AMGN","5-30-17",155.01,155.365,153.56,153.85
"AMGN","5-31-17",153.67,155.37,153.67,155.24
"AMGN","6-1-17",155.4,156.77,155.24,156.24
"AMGN","6-2-17",157.27,159.62,157,159.15
"AMGN","6-5-17",160.29,161.12,158.27,160.22
"AMGN","6-6-17",160.13,160.919,159.24,159.53
"AMGN","6-7-17",159.82,162.05,159.75,161.66
"AMGN","6-8-17",161.98,163.165,161.41,162.65
"AMGN","6-9-17",162.75,166.1369,162.63,164.06
"AMGN","6-12-17",165,167.23,163.28,164.88
"AMGN","6-13-17",164.47,165.09,163.77,164.43
"AMGN","6-14-17",164.36,165.88,163.97,165.1
"AMGN","6-15-17",164.24,164.9,162.55,164.11
"AMGN","6-16-17",163.84,164.1,161.13,162.42
"AMGN","6-19-17",163.1,165.22,162.69,165.09
"AMGN","6-20-17",165.43,168.7,164.79,166.29
"AMGN","6-21-17",167.2,171.76,166.36,171.35
"AMGN","6-22-17",172.44,175.45,172.1,173.82
"AMGN","6-23-17",173.24,174.13,170.96,172.5
"AMGN","6-26-17",173.39,174.72,172.41,173.67
"AMGN","6-27-17",173.02,173.92,170.77,170.85
"AMGN","6-28-17",171.42,174.5394,170.83,174.07
"AMGN","6-29-17",174.49,174.72,171.02,172.59
"AMGN","6-30-17",173.61,174.25,172.01,172.23
"AMGN","7-3-17",172.63,172.63,172.8,172.8
"AMGN","7-5-17",172.67,174.38,171.92,174.26
"AMGN","7-6-17",173.1,173.61,171.31,171.72
"AMGN","7-7-17",171.64,172.03,170.59,171.43
"AMGN","7-10-17",171.59,172.5501,171,172.2
"AMGN","7-11-17",174.18,174.435,172.07,173.32
"AMGN","7-12-17",173.71,174.24,172.67,173.27
"AMGN","7-13-17",173.28,176.2,173.09,175.04
"AMGN","7-14-17",175.43,177.68,174.41,177.13
"AMGN","7-17-17",176.84,178.8952,176.68,177.4
"AMGN","7-18-17",176.66,177.63,176.14,177.48
"AMGN","7-19-17",178.1,179.2,176.52,179.18
"AMGN","7-20-17",179.05,180.73,178.88,179.32
"AMGN","7-21-17",179.26,180.55,179.16,180.21
"AMGN","7-24-17",180.19,181.46,178.66,181.06
"AMGN","7-25-17",182.05,182.6,180.34,180.89
"AMGN","7-26-17",176.01,178.855,175.2,175.89
"AMGN","7-27-17",175,175.48,170.53,172.15
"AMGN","7-28-17",171.98,175.06,171.71,174.54
"AMGN","7-31-17",174.51,176.79,174.25,174.51
"AMGN","8-1-17",174.81,175.11,173.66,174.13
"AMGN","8-2-17",173.57,174.59,173.21,174.46
"AMGN","8-3-17",173.5201,174.71,173.26,174.18
"AMGN","8-4-17",174.27,174.82,172.9,173.85
"AMGN","8-7-17",173.87,174.65,173.26,174.58
"AMGN","8-8-17",173.96,174.9,172.98,173.69
"AMGN","8-9-17",173.1,174.18,172.65,173.55
"AMGN","8-10-17",172.07,172.668,168.59,169.11
"AMGN","8-11-17",169.82,170.63,168.76,169.43
"AMGN","8-14-17",170.28,172.076,169.97,171.67
"AMGN","8-15-17",171.1,171.45,169.76,170.04
"AMGN","8-16-17",170.26,172.635,170.14,171.39
"AMGN","8-17-17",170.69,171,167.8,167.81
"AMGN","8-18-17",167.37,168.43,166.52,167.29
"AMGN","8-21-17",167.46,168.64,167.01,168.16
"AMGN","8-22-17",168.86,170.94,168.83,170.07
"AMGN","8-23-17",169.66,169.94,168.76,169
"AMGN","8-24-17",169.28,170.69,168.57,169.95
"AMGN","8-25-17",170.82,171.57,169.4,169.74
"AMGN","8-28-17",170.86,172.64,170.26,171.78
"AMGN","8-29-17",170.66,172.35,170.35,172.23
"AMGN","8-30-17",172.19,175.08,171.54,173.65
"AMGN","8-31-17",173.74,178.64,173.74,177.77
"AMGN","9-1-17",178.14,179.73,177.3,178.71
"AMGN","9-5-17",178,178.5,175.361,176.74
"AMGN","9-6-17",177.59,179.08,176.36,178.38
"AMGN","9-7-17",178.5,182.77,177.28,180.71
"AMGN","9-8-17",180.93,182.66,179.52,180.64
"AMGN","9-11-17",182.54,186.71,182.54,186.49
"AMGN","9-12-17",187,191.04,186.78,191
"AMGN","9-13-17",189.9,190.94,187.71,189.7
"AMGN","9-14-17",188.37,191.0999,187.81,189.44
"AMGN","9-15-17",189.66,189.66,186.31,187.47
"AMGN","9-18-17",187.79,188.556,186.12,186.47
"AMGN","9-19-17",186.81,187.44,185.81,186.32
"AMGN","9-20-17",186.08,188.55,185.4201,188.17
"AMGN","9-21-17",188.32,188.96,186.5,186.64
"AMGN","9-22-17",185.48,186.82,184,185.76
"AMGN","9-25-17",185.51,188.03,185.51,186.29
"AMGN","9-26-17",186.51,187.55,185.4,185.6
"AMGN","9-27-17",185.05,186.8799,183.9,184.88
"AMGN","9-28-17",184.29,187.82,184.13,185.46
"AMGN","9-29-17",185.7,186.54,183.17,186.45
"AMGN","10-2-17",187.03,187.725,185.56,187.17
"AMGN","10-3-17",188.05,188.22,185.625,187.23
"AMGN","10-4-17",186.55,188.72,186.02,188.59
"AMGN","10-5-17",189.05,190,184.31,186.85
"AMGN","10-6-17",186.46,188.24,185.16,185.82
"AMGN","10-9-17",185.95,186.84,184.4,185.46
"AMGN","10-10-17",185.46,186.58,184.46,185.79
"AMGN","10-11-17",185.28,185.5,182.68,184.15
"AMGN","10-12-17",183.39,184.39,182.04,182.76
"AMGN","10-13-17",182.64,183.35,182.01,183.01
"AMGN","10-16-17",182.96,184.2,181.2,181.9
"AMGN","10-17-17",182.03,187.06,181.125,186.19
"AMGN","10-18-17",187.85,188.84,185.83,186.28
"AMGN","10-19-17",185.99,186.98,183.25,184.12
"AMGN","10-20-17",184.09,184.819,181.29,182.96
"AMGN","10-23-17",183.25,183.62,180.37,180.53
"AMGN","10-24-17",181.26,181.5386,177.23,180.37
"AMGN","10-25-17",179.1,180.04,176.56,177.5
"AMGN","10-26-17",170.87,177.44,169.6842,176.52
"AMGN","10-27-17",175.35,176.43,173.291,175.28
"AMGN","10-30-17",175.5,176.8,173.58,174.59
"AMGN","10-31-17",174.15,176.19,174.15,175.22
"AMGN","11-1-17",175.3,177.31,174.72,175.42
"AMGN","11-2-17",174.77,175.38,171.26,172.41
"AMGN","11-3-17",172.1,174.03,171.6,173.44
"AMGN","11-6-17",172.86,173.325,170.69,170.8
"AMGN","11-7-17",170.61,174.75,170.61,173.48
"AMGN","11-8-17",174,174.65,173.18,173.58
"AMGN","11-9-17",172.75,174.23,171.31,174
"AMGN","11-10-17",173.15,173.4777,171.19,172.35
"AMGN","11-13-17",171.58,172.94,171.1,171.5
