"Ticker","Date","Open","High","Low","Close"
"NFLX","9-19-16",99.9,100.35,97.82,98.06
"NFLX","9-20-16",98.78,99.16,97.66,98.25
"NFLX","9-21-16",96.9,97.1,93.26,94.88
"NFLX","9-22-16",95.54,95.88,94.23,95.83
"NFLX","9-23-16",95.75,96.97,95.43,95.94
"NFLX","9-26-16",95.38,95.38,94.04,94.56
"NFLX","9-27-16",95.04,97.64,95,97.07
"NFLX","9-28-16",97.1,97.59,96.02,97.48
"NFLX","9-29-16",97.31,98.31,96.6,96.67
"NFLX","9-30-16",96.9,99.53,96.79,98.55
"NFLX","10-3-16",98,103.39,98,102.63
"NFLX","10-4-16",103.19,104.44,101.86,102.34
"NFLX","10-5-16",103.5,106.97,103.4301,106.28
"NFLX","10-6-16",104.97,105.47,103.88,105.07
"NFLX","10-7-16",103.98,106.5,103.5501,104.82
"NFLX","10-10-16",103.18,104.53,102.76,103.33
"NFLX","10-11-16",102.31,102.9,99.86,100.59
"NFLX","10-12-16",100.88,102.47,99.22,99.5
"NFLX","10-13-16",98.01,100.5,97.63,100.23
"NFLX","10-14-16",101.59,102.099,100.35,101.47
"NFLX","10-17-16",100.5,100.73,98.38,99.8
"NFLX","10-18-16",116.63,119.82,116.5,118.79
"NFLX","10-19-16",118.25,122.45,118,121.87
"NFLX","10-20-16",121.97,123.75,121.06,123.35
"NFLX","10-21-16",122.5,127.85,122.31,127.5
"NFLX","10-24-16",127.42,129.29,126.15,127.33
"NFLX","10-25-16",126.52,128.06,125.75,126.51
"NFLX","10-26-16",126.29,128.72,125.75,126.97
"NFLX","10-27-16",127.43,128.18,125.93,126.47
"NFLX","10-28-16",126.08,128.93,126.0118,126.57
"NFLX","10-31-16",126.85,126.9,124.4,124.87
"NFLX","11-1-16",124.98,125.83,121.8,123.3
"NFLX","11-2-16",122.83,124.07,121.83,122.34
"NFLX","11-3-16",122.31,123.72,121.84,122.14
"NFLX","11-4-16",122,123.43,121.62,122.03
"NFLX","11-7-16",124.26,125.75,123.37,124.58
"NFLX","11-8-16",124.12,125.81,123.22,124.34
"NFLX","11-9-16",121.84,123.65,120.8611,122.19
"NFLX","11-10-16",122.76,122.97,113.7,115.42
"NFLX","11-11-16",114.9,116.63,113.11,114.78
"NFLX","11-14-16",114.75,115.9,110.68,113.38
"NFLX","11-15-16",114.55,116.41,113.091,113.59
"NFLX","11-16-16",112.96,116.12,111.81,115.19
"NFLX","11-17-16",115.13,116.81,113.56,115.03
"NFLX","11-18-16",115.73,116.42,113.51,115.21
"NFLX","11-21-16",116.2,118.72,116.19,117.96
"NFLX","11-22-16",118.32,119.46,116.98,118.04
"NFLX","11-23-16",117.76,118.89,117.31,117.69
"NFLX","11-25-16",117.64,118.39,117.18,117.41
"NFLX","11-28-16",117.05,117.62,115.71,116.93
"NFLX","11-29-16",117.3,119.18,117.1316,117.51
"NFLX","11-30-16",119,120.37,116.3913,117
"NFLX","12-1-16",117.52,118.68,113.95,117.22
"NFLX","12-2-16",116.75,120.98,116.75,120.81
"NFLX","12-5-16",120.73,120.75,118.4,119.16
"NFLX","12-6-16",120.1,124.79,119.42,124.57
"NFLX","12-7-16",124.48,125.75,123.25,125.39
"NFLX","12-8-16",125.4,126.35,122.16,123.24
"NFLX","12-9-16",123.78,124.3,121.73,122.88
"NFLX","12-12-16",122.84,124.03,122.3,122.83
"NFLX","12-13-16",123.51,125.09,122.7809,123.78
"NFLX","12-14-16",123.43,124.4,122.5,123.44
"NFLX","12-15-16",123.44,127.43,122.95,125
"NFLX","12-16-16",126.39,126.68,124.01,124.22
"NFLX","12-19-16",124.3,126.44,122.87,125.45
"NFLX","12-20-16",125.46,126.3,124.64,125.12
"NFLX","12-21-16",125.53,127.7372,125,126.5
"NFLX","12-22-16",126.84,127.5,125.18,125.58
"NFLX","12-23-16",125.61,126.28,125.08,125.59
"NFLX","12-27-16",126.24,129.05,125.7,128.35
"NFLX","12-28-16",129.07,129.07,125.76,125.89
"NFLX","12-29-16",125.95,126.14,124.2,125.33
"NFLX","12-30-16",126.24,126.57,123.6,123.8
"NFLX","1-3-17",124.96,128.19,124.31,127.49
"NFLX","1-4-17",127.49,130.17,126.55,129.41
"NFLX","1-5-17",129.22,132.75,128.9,131.81
"NFLX","1-6-17",132.08,133.88,129.81,131.07
"NFLX","1-9-17",131.48,131.99,129.89,130.95
"NFLX","1-10-17",131.27,132.22,129.29,129.89
"NFLX","1-11-17",130.91,131.5,129.2475,130.5
"NFLX","1-12-17",130.63,130.85,128.5,129.18
"NFLX","1-13-17",131.15,133.93,130.58,133.7
"NFLX","1-17-17",135.04,135.4,132.09,132.89
"NFLX","1-18-17",133.21,133.65,131.06,133.26
"NFLX","1-19-17",142.01,143.46,138.25,138.41
