"Ticker","Date","Open","High","Low","Close"
"CTSH","9-19-16",53.72,54.02,53.01,53.33
"CTSH","9-20-16",53.6,53.68,52.95,52.96
"CTSH","9-21-16",52.98,53.49,52.92,53.45
"CTSH","9-22-16",54.03,54.32,53.62,54.21
"CTSH","9-23-16",54.14,54.56,53.71,54.41
"CTSH","9-26-16",54.35,54.35,53.61,54.15
"CTSH","9-27-16",54.17,54.745,53.92,54.4
"CTSH","9-28-16",54.49,54.96,54.165,54.89
"CTSH","9-29-16",55.21,55.93,54.99,55
"CTSH","9-30-16",48.83,49.76,45.44,47.71
"CTSH","10-3-16",48.66,51.26,48.5,50.4
"CTSH","10-4-16",51.1,51.25,49.92,50.09
"CTSH","10-5-16",50.36,51.43,50.06,50.9
"CTSH","10-6-16",51.08,51.41,50.62,51.21
"CTSH","10-7-16",51.28,51.37,50.28,50.35
"CTSH","10-10-16",50.77,50.95,50.36,50.45
"CTSH","10-11-16",50.37,50.56,49.5401,49.89
"CTSH","10-12-16",50.94,50.94,49.74,49.98
"CTSH","10-13-16",49.77,51.37,49.68,51.25
"CTSH","10-14-16",50.7,51.66,50.33,50.34
"CTSH","10-17-16",50.49,50.92,50.06,50.1
"CTSH","10-18-16",50.27,50.63,49.7,50.22
"CTSH","10-19-16",50.43,50.84,50.25,50.39
"CTSH","10-20-16",50.7,50.7,49.72,50.08
"CTSH","10-21-16",49.93,50.0192,49.35,49.71
"CTSH","10-24-16",50.2,50.9,50.11,50.45
"CTSH","10-25-16",50.39,51.04,50.31,50.64
"CTSH","10-26-16",50.55,51.12,50.43,50.87
"CTSH","10-27-16",51.04,51.5,50.86,51.3
"CTSH","10-28-16",51.52,51.96,51.395,51.57
"CTSH","10-31-16",51.9,51.98,51.16,51.35
"CTSH","11-1-16",51.99,51.99,51.1203,51.5
"CTSH","11-2-16",51.49,52.19,51.22,51.41
"CTSH","11-3-16",51.52,51.94,51.38,51.65
"CTSH","11-4-16",51.53,52.98,51.5,52.08
"CTSH","11-7-16",54,55.25,53.521,54.75
"CTSH","11-8-16",54.75,55.23,54.33,54.89
"CTSH","11-9-16",52.51,53.19,51.46,53.01
"CTSH","11-10-16",53.46,54.66,52.96,53.81
"CTSH","11-11-16",53.8,54.12,52.82,53.95
"CTSH","11-14-16",54.07,54.28,53.09,53.95
"CTSH","11-15-16",53.94,54.41,53.75,54.17
"CTSH","11-16-16",53.79,55.45,53.7665,55.33
"CTSH","11-17-16",55.25,56.94,55.13,56.38
"CTSH","11-18-16",56.5,56.86,55.04,55.57
"CTSH","11-21-16",55.53,55.67,54.68,55.1
"CTSH","11-22-16",53.11,53.55,52.37,53.18
"CTSH","11-23-16",52.6,52.65,51.35,51.86
"CTSH","11-25-16",52.04,53.51,52,53.25
"CTSH","11-28-16",58.02,58.5,56.83,56.95
"CTSH","11-29-16",56.8,56.95,55.515,55.63
"CTSH","11-30-16",55.75,56.26,54.98,55.08
"CTSH","12-1-16",55.24,55.57,53.887,54.08
"CTSH","12-2-16",53.86,54.56,53.7522,54.02
"CTSH","12-5-16",54.04,55.09,53.95,54.76
"CTSH","12-6-16",54.86,55.34,54.195,55.3
"CTSH","12-7-16",55.35,57.205,55,57.1
"CTSH","12-8-16",56.99,56.99,55.88,56.17
"CTSH","12-9-16",56.38,56.48,55.42,55.84
"CTSH","12-12-16",55.69,56.08,55.235,55.89
"CTSH","12-13-16",55.9,56.83,55.9,56.69
"CTSH","12-14-16",56.9,57.16,56.21,56.34
"CTSH","12-15-16",56.3,57,56,56.8
"CTSH","12-16-16",56.67,56.89,55.85,56.26
"CTSH","12-19-16",56.19,56.93,56.19,56.69
"CTSH","12-20-16",56.72,56.74,56.205,56.42
"CTSH","12-21-16",56.04,56.59,55.98,56.28
"CTSH","12-22-16",56.44,56.54,55.58,56.45
"CTSH","12-23-16",56.39,56.9,56.075,56.49
"CTSH","12-27-16",56.5,57.07,56.42,56.62
"CTSH","12-28-16",56.82,57.04,56.04,56.15
"CTSH","12-29-16",56.06,56.6,56.03,56.18
"CTSH","12-30-16",56.23,56.51,55.79,56.03
"CTSH","1-3-17",56.65,56.78,56.01,56.52
"CTSH","1-4-17",56.48,57.4,56.2,57.32
"CTSH","1-5-17",57.35,57.46,56.98,57.09
"CTSH","1-6-17",57.14,58,56.38,57.87
"CTSH","1-9-17",57.6,57.75,56.45,56.58
"CTSH","1-10-17",56.43,56.93,55.935,56.66
"CTSH","1-11-17",56.46,57.09,56.27,57.01
"CTSH","1-12-17",57.17,57.17,56.155,56.99
"CTSH","1-13-17",56.84,57.12,56.27,56.52
"CTSH","1-17-17",56.5,56.88,56.32,56.58
"CTSH","1-18-17",56.63,57.635,56.6,57.36
"CTSH","1-19-17",57.25,57.43,56.49,56.65
"CTSH","1-20-17",56.87,57.115,56.46,56.85
"CTSH","1-23-17",56.88,56.95,55.67,56.17
"CTSH","1-24-17",56.25,56.725,55.75,56.61
"CTSH","1-25-17",56.82,57.57,56.58,57.55
"CTSH","1-26-17",57.47,57.68,56.255,56.27
"CTSH","1-27-17",56.3,56.63,56.05,56.13
"CTSH","1-30-17",55.23,55.25,53.53,53.66
"CTSH","1-31-17",52.03,53.14,51.52,52.59
"CTSH","2-1-17",52.68,52.91,51.95,52.45
"CTSH","2-2-17",52.7,52.82,51.58,51.68
"CTSH","2-3-17",52.07,52.54,51.66,52.5
"CTSH","2-6-17",53.48,53.48,52.44,52.76
"CTSH","2-7-17",52.71,54.17,52.635,53.79
"CTSH","2-8-17",57,57.49,54.76,56.45
"CTSH","2-9-17",57,58.41,56.29,58
"CTSH","2-10-17",58,58.34,57.37,57.4
"CTSH","2-13-17",57.75,58,57.53,57.64
"CTSH","2-14-17",57.29,57.69,57.18,57.36
"CTSH","2-15-17",57.07,58.4,57.07,58.13
"CTSH","2-16-17",58.25,58.48,57.75,58.1
"CTSH","2-17-17",58.01,58.44,57.62,57.96
"CTSH","2-21-17",57.92,58.69,57.6601,58.62
"CTSH","2-22-17",58.23,58.8,57.916,58.75
"CTSH","2-23-17",58.8,59.305,58.62,59.15
"CTSH","2-24-17",58.96,59.5,58.75,59.5
"CTSH","2-27-17",59.49,59.67,59.11,59.58
"CTSH","2-28-17",59.3,59.58,59.12,59.27
"CTSH","3-1-17",59.71,60.39,59.49,60.25
"CTSH","3-2-17",59.96,60.33,59.67,60.17
"CTSH","3-3-17",59.95,60.255,59.69,59.88
